#timestep time dt l2_scalar linf_scalar cons_scalar dsdu_ut 
950 26.18091913733043 0.02784293804105484 0.0070620960407437395 0.016998318647956867 4.773959005888173e-14 -1.23739266806517e-5
960 26.459295431795198 0.027841008541834664 0.007137283123523677 0.0180820411365068 4.8128168117500536e-14 -1.2656681932107783e-5
970 26.73771617150223 0.027837220437050315 0.007223638345158309 0.01873906394724334 4.8405723873656825e-14 -1.3060652033523162e-5
980 27.01619541576784 0.027847557958768192 0.007270064520536448 0.01908417271120011 4.912736883966318e-14 -1.2939914545181397e-5
990 27.294738338660082 0.027862801224517963 0.007303894801711854 0.017090592060140963 4.9682480351975755e-14 -1.2406160315504323e-5
1000 27.573333290170318 0.027866685480371002 0.00736361939006936 0.018533793078587935 5.012656956182582e-14 -1.2396910602761185e-5
1010 27.851969852015593 0.027860800231415364 0.007453620832103597 0.018761644701122737 5.057065877167588e-14 -1.2794588209586019e-5
1020 28.130658244815276 0.027865315028684123 0.007516820217626238 0.019937049848783972 5.10702591327572e-14 -1.2907037500944316e-5
1030 28.409409858034724 0.027880987388173597 0.007547155085526861 0.01763125173115132 5.156985949383852e-14 -1.2508888743271301e-5
1040 28.688218161715294 0.027890152495394366 0.007592990925102735 0.01853418879564983 5.218048215738236e-14 -1.2269864032620273e-5
1050 28.967068645176308 0.027885480326545125 0.007673674340897372 0.018509394014885383 5.256906021600116e-14 -1.2599710167768061e-5
1060 29.245964835119242 0.027884715389085164 0.007752634041296719 0.019870107475092658 5.3013149425851225e-14 -1.2784840140577609e-5
1070 29.524921216390386 0.02789815499719465 0.007789816325220523 0.019163046527889804 5.35682609381638e-14 -1.2543236238542893e-5
1080 29.803937499727777 0.027911174006404398 0.007826148934127426 0.01861125763127336 5.4067861299245124e-14 -1.2161390640693208e-5
1090 30.082998996362836 0.02791001760732943 0.007895864682599722 0.0200045258471111 5.4511950509095186e-14 -1.239390499195587e-5
1100 30.362101673583933 0.027905648956895276 0.00797993320474706 0.02035753853269484 5.490052856771399e-14 -1.2701702213057178e-5
1110 30.641259650050767 0.027915260076822348 0.008028645677995234 0.020622194807822958 5.5566662382489085e-14 -1.2581964130162215e-5
1120 30.920478820263796 0.027930161737048327 0.008058895400790068 0.018685664742878694 5.589972928987663e-14 -1.2160869316375253e-5
1130 31.199747358223803 0.027933495998730493 0.008119373966292075 0.02022330898106428 5.645484080218921e-14 -1.2124817375080009e-5
1140 31.479055149810932 0.027927608377778423 0.008202501641564967 0.02050569789685852 5.717648576819556e-14 -1.252073926954339e-5
1150 31.758413265385727 0.027932943031863552 0.008262770027999732 0.021432521023590445 5.750955267558311e-14 -1.2541877618873272e-5
1160 32.03783254745557 0.027948342628047903 0.008289969978163779 0.01894821710924033 5.828670879282072e-14 -1.2260592040135125e-5
1170 32.31730474090015 0.027955597352706085 0.008340843221523843 0.020528069382309222 5.867528685143952e-14 -1.2039291043010152e-5
1180 32.59681596949722 0.027950038696602772 0.008421970512146309 0.02015480129221725 5.906386491005833e-14 -1.2329520680028766e-5
1190 32.876372776587154 0.027951471123602245 0.008491944431069834 0.021688566565096323 5.967448757360216e-14 -1.2416709438904113e-5
1200 33.15598894844763 0.027965911512383933 0.008524633046580243 0.019699375489417914 6.011857678345223e-14 -1.2176230126766506e-5
1210 33.43566067532196 0.027976225609982624 0.008563165496730266 0.02054288089983969 6.056266599330229e-14 -1.1996899665443067e-5
1220 33.71537294308346 0.02797246761484363 0.008639677816481454 0.02109051344065438 6.100675520315235e-14 -1.2195009414463134e-5
1230 33.99512732680975 0.027970809719449305 0.008712138349531112 0.02162216768551395 6.156186671546493e-14 -1.2425182363935422e-5
1240 34.27493854548563 0.02798328906356502 0.008752937751776935 0.021105309451300125 6.211697822777751e-14 -1.2133412234857036e-5
1250 34.55480721766093 0.027995862384154045 0.008785971518657603 0.020713941905429634 6.27831120425526e-14 -1.1902554565334025e-5
1260 34.834718530803485 0.027994440810073958 0.008857202902772277 0.021768843879309552 6.322720125240266e-14 -1.1977970206116509e-5
1270 35.114668905931296 0.027990578171157923 0.008934618466674527 0.022365597273644844 6.361577931102147e-14 -1.2296062320083041e-5
1280 35.39467323799535 0.028000859939928097 0.008977871765429801 0.02225047129826796 6.405986852087153e-14 -1.2169259661857362e-5
1290 35.6747358765881 0.0280145746707574 0.009008155388343009 0.020664082893043778 6.461498003318411e-14 -1.1892280875356286e-5
1300 35.95484356045215 0.028015650393962047 0.009069647396550976 0.02213219836344804 6.522560269672795e-14 -1.1911948358402733e-5
1310 36.23498917725089 0.02801076202810205 0.00915185074534078 0.0228051438946838 6.572520305780927e-14 -1.2099033163249769e-5
1320 36.51518575447644 0.02801865726601645 0.00920020037171451 0.02308316212202044 6.622480341889059e-14 -1.209309768828229e-5
1330 36.79544036949861 0.028032881999913814 0.009230201959745025 0.021176414600398263 6.666889262874065e-14 -1.1804241790210267e-5
1340 37.0757422167968 0.02803629982977159 0.009285027918692998 0.022794717206203186 6.733502644351574e-14 -1.186380691988853e-5
