#timestep time dt l2_scalar linf_scalar cons_scalar dsdu_ut 
1370 37.24526360179552 0.027180057078356513 0.0015013999944540847 0.0036774170275316598 5.3179682879545e-14 -6.077161302940788e-10
1380 37.51699790012315 0.02718249659297762 0.0015122893143118194 0.0036746384179872082 5.3512749786932545e-14 -5.038793323558499e-10
1390 37.78872455036807 0.027173974542022337 0.0015231344370526796 0.0037243770973648394 5.417888360170764e-14 -4.2926194424117853e-10
1400 38.06044340763862 0.027164470312105837 0.0015339199974871215 0.0037453213501447147 5.42343947529389e-14 -4.632798348903248e-10
1410 38.332162096992164 0.02716354209735408 0.0015446910426280607 0.003763309048230079 5.4567461660326444e-14 -5.690866606081202e-10
1420 38.60388820885154 0.027171888612690372 0.0015555071172084604 0.003791660892229154 5.5067062021407764e-14 -6.333829589283413e-10
1430 38.87562028161421 0.02718135907547832 0.0015663782797287304 0.0037876614409158016 5.5289106626332796e-14 -5.874734863993782e-10
1440 39.14735153580706 0.02718123063688389 0.0015772530622168777 0.0038276288367485867 5.595524044110789e-14 -4.806563330571258e-10
1450 39.41907270586835 0.027171086970954723 0.001588075776205855 0.00383879662721609 5.623279619726418e-14 -4.271565757357765e-10
1460 39.69078838229905 0.027163110841558147 0.001598844012936747 0.0038736350474848358 5.651035195342047e-14 -4.83716513892396e-10
1470 39.962505222643856 0.02716428397111296 0.0016096140484453555 0.0038863248735800937 5.689893001203927e-14 -5.894617781012067e-10
1480 40.23423008595667 0.027174162688247166 0.001620436122514741 0.003919715026049708 5.723199691942682e-14 -6.312443519014121e-10
1490 40.50596035512507 0.02718208237702671 0.0016313054456119525 0.003961402994653529 5.773159728050814e-14 -5.644871887630631e-10
1500 40.777685985408496 0.027179311879548335 0.0016421633581614227 0.003983981619789301 5.806466418789569e-14 -4.607705399682898e-10
1510 41.0494031212824 0.027168572369189826 0.0016529620916835893 0.004059518669102258 5.845324224651449e-14 -4.3086074483949326e-10
1520 41.32111430581489 0.02716198131417203 0.0016637176207370387 0.004047650478089193 5.873079800267078e-14 -5.062363189235752e-10
1530 41.59282987452842 0.027165674591044336 0.0016744874190529062 0.004072891875436246 5.928590951498336e-14 -6.060023559351091e-10
1540 41.86455306004381 0.02717609821639558 0.0016853162365641178 0.004132016143564621 5.939693181744587e-14 -6.234740360555098e-10
1550 42.13627992233983 0.02718240259070586 0.0016961797237393895 0.00412982570276943 6.000755448098971e-14 -5.40108207594274e-10
1560 42.40800063777904 0.027176779075455907 0.0017070179167217206 0.004161332980951449 6.0285110237146e-14 -4.4518983638441867e-10
1570 42.67971179073768 0.027166136568771333 0.0017177947161341324 0.004238549833846306 6.045164369083977e-14 -4.3994406555281085e-10
1580 42.95142037502884 0.027161456783880083 0.0017285385864290181 0.004195691579550465 6.106226635438361e-14 -5.294803061184137e-10
1590 43.223133068285925 0.02716723868218449 0.0017393129431003311 0.004267952460866309 6.145084441300241e-14 -6.178642165770559e-10
1600 43.49485475762507 0.027178013571588923 0.0017501445599104762 0.004291313491351589 6.200595592531499e-14 -6.106511097562356e-10
1610 43.76657717435074 0.02718180391706094 0.0017609999437753815 0.004279763284771643 6.222800053024002e-14 -5.157074528972395e-10
1620 44.03829187380417 0.027174072281142304 0.001771815977727348 0.004336614232181235 6.261657858885883e-14 -4.346126127705735e-10
1630 44.30999824070508 0.027163795026959436 0.0017825722328869264 0.004362533116403444 6.300515664747763e-14 -4.536902667787168e-10
1640 44.58170260391318 0.027161442432770234 0.0017933099442903966 0.004374523303302791 6.356026815979021e-14 -5.520878875592272e-10
1650 44.85341417862674 0.027169185923426355 0.0018040882877706735 0.00440846556095531 6.405986852087153e-14 -6.245102500066613e-10
1660 45.12513200969757 0.027179388981059073 0.001814922313194346 0.004395565487350983 6.417089082333405e-14 -5.93621751613508e-10
1670 45.396850037254566 0.02718074749991077 0.001825764225888488 0.004441537573588006 6.461498003318411e-14 -4.926015775841286e-10
1680 45.668558052784775 0.027170964794500593 0.0018365577298807153 0.004454964483690316 6.472600233564663e-14 -4.2941410757085796e-10
1690 45.94025914414412 0.02716201270939585 0.0018472958863140515 0.004487684405140802 6.533662499919046e-14 -4.711438025667126e-10
1700 46.21196052360982 0.027161778441428145 0.0018580306772966405 0.004503646439230624 6.566969190657801e-14 -5.72806075710636e-10
1710 46.48366901232561 0.027171279286866273 0.0018688144950709138 0.004500070715222848 6.611378111642807e-14 -6.257130065814853e-10
1720 46.75538421635906 0.027180368114725798 0.0018796469137810864 0.004558842331700785 6.677991493120317e-14 -5.734283667476955e-10
1730 47.027095230921454 0.027178899224869085 0.001890473202878696 0.004593050875299376 6.716849298982197e-14 -4.71983208617888e-10
1740 47.29879760558503 0.02716829142716626 0.0019012426701418247 0.004652111720091279 6.733502644351574e-14 -4.296556368067056e-10
1750 47.57049279285009 0.02716038378608022 0.001911966479783004 0.004651527451305371 6.772360450213455e-14 -4.911854811773253e-10
1760 47.84219089649644 0.027162810637787433 0.0019226999794923199 0.004660671438479369 6.827871601444713e-14 -5.905322248393949e-10
1770 48.11389700199006 0.02717318273035725 0.0019334895865191321 0.004731504325137248 6.850076061937216e-14 -6.215674780864999e-10
1780 48.38560711940059 0.027180824221942932 0.0019443173727984682 0.004741741876703287 6.88338275267597e-14 -5.51256549088941e-10
1790 48.65731244094235 0.02717654558134308 0.001955124317384574 0.004755245400240415 6.927791673660977e-14 -4.5484001200829516e-10
1800 48.92900702313746 0.027165499788912313 0.001965872004645245 0.0048477606203156665 6.961098364399732e-14 -4.3508898764490827e-10
1810 49.20069790786978 0.027159455516660658 0.00197658265832178 0.00481134194951649 7.005507285384738e-14 -5.126080026827983e-10
1820 49.47239188134628 0.027163993002985488 0.0019873187810108338 0.004872759590229814 7.044365091246618e-14 -6.043865434166018e-10
1830 49.74409484511163 0.02717516540214093 0.0019981116304955185 0.004904860325705918 7.09432512735475e-14 -6.124590668063652e-10
1840 50.0 0.011380367118263734 0.0020078516359354095 0.004869467981523323 7.122080702970379e-14 -5.962578553572278e-10
